CWE-74,CAPEC-8,0.0263158
CWE-74,CAPEC-79,0.0263158
CWE-74,CAPEC-72,0.0263158
CWE-74,CAPEC-76,0.0263158
CWE-74,CAPEC-24,0.0263158
CWE-74,CAPEC-42,0.0263158
CWE-74,CAPEC-40,0.0263158
CWE-74,CAPEC-34,0.0263158
CWE-74,CAPEC-3,0.0263158
CWE-74,CAPEC-28,0.0263158
CWE-74,CAPEC-273,0.0263158
CWE-74,CAPEC-267,0.0263158
CWE-74,CAPEC-250,0.0263158
CWE-74,CAPEC-66,0.0263158
CWE-74,CAPEC-14,0.0263158
CWE-74,CAPEC-135,0.0263158
CWE-74,CAPEC-13,0.0263158
CWE-74,CAPEC-106,0.0263158
CWE-74,CAPEC-64,0.0263158
CWE-74,CAPEC-53,0.0263158
CWE-74,CAPEC-52,0.0263158
CWE-74,CAPEC-51,0.0263158
CWE-74,CAPEC-47,0.0263158
CWE-74,CAPEC-46,0.0263158
CWE-74,CAPEC-45,0.0263158
CWE-74,CAPEC-10,0.0263158
CWE-74,CAPEC-101,0.0263158
CWE-74,CAPEC-108,0.0263158
CWE-264,CAPEC-60,0.0242326
CWE-264,CAPEC-59,0.0242326
CWE-264,CAPEC-472,0.0242326
CWE-264,CAPEC-169,0.0242326
CWE-399,CAPEC-10,0.0233463
CWE-399,CAPEC-42,0.0233463
CWE-399,CAPEC-14,0.0233463
CWE-399,CAPEC-24,0.0233463
CWE-399,CAPEC-45,0.0233463
CWE-399,CAPEC-8,0.0233463
CWE-399,CAPEC-47,0.0233463
CWE-399,CAPEC-9,0.0233463
CWE-399,CAPEC-46,0.0233463
CWE-255,CAPEC-35,0.0227273
CWE-255,CAPEC-77,0.0227273
CWE-20,CAPEC-67,0.0172375
CWE-20,CAPEC-9,0.0172375
CWE-20,CAPEC-91,0.0172375
CWE-20,CAPEC-99,0.0172375
CWE-20,CAPEC-7,0.0172375
CWE-20,CAPEC-86,0.0172375
CWE-20,CAPEC-66,0.0172375
CWE-20,CAPEC-64,0.0172375
CWE-20,CAPEC-63,0.0172375
CWE-20,CAPEC-53,0.0172375
CWE-20,CAPEC-52,0.0172375
CWE-20,CAPEC-88,0.0172375
CWE-20,CAPEC-47,0.0172375
CWE-20,CAPEC-85,0.0172375
CWE-20,CAPEC-83,0.0172375
CWE-20,CAPEC-81,0.0172375
CWE-20,CAPEC-80,0.0172375
CWE-20,CAPEC-8,0.0172375
CWE-20,CAPEC-79,0.0172375
CWE-20,CAPEC-78,0.0172375
CWE-20,CAPEC-73,0.0172375
CWE-20,CAPEC-72,0.0172375
CWE-20,CAPEC-136,0.0172375
CWE-20,CAPEC-135,0.0172375
CWE-20,CAPEC-13,0.0172375
CWE-20,CAPEC-42,0.0172375
CWE-20,CAPEC-250,0.0172375
CWE-20,CAPEC-265,0.0172375
CWE-20,CAPEC-244,0.0172375
CWE-20,CAPEC-24,0.0172375
CWE-20,CAPEC-231,0.0172375
CWE-20,CAPEC-230,0.0172375
CWE-20,CAPEC-267,0.0172375
CWE-20,CAPEC-28,0.0172375
CWE-20,CAPEC-3,0.0172375
CWE-20,CAPEC-31,0.0172375
CWE-20,CAPEC-32,0.0172375
CWE-20,CAPEC-71,0.0172375
CWE-20,CAPEC-484,0.0172375
CWE-20,CAPEC-43,0.0172375
CWE-20,CAPEC-22,0.0172375
CWE-20,CAPEC-199,0.0172375
CWE-20,CAPEC-182,0.0172375
CWE-20,CAPEC-18,0.0172375
CWE-20,CAPEC-171,0.0172375
CWE-20,CAPEC-14,0.0172375
CWE-20,CAPEC-139,0.0172375
CWE-20,CAPEC-45,0.0172375
CWE-20,CAPEC-46,0.0172375
CWE-20,CAPEC-264,0.0172375
CWE-20,CAPEC-473,0.0172375
CWE-20,CAPEC-110,0.0172375
CWE-20,CAPEC-109,0.0172375
CWE-20,CAPEC-10,0.0172375
CWE-20,CAPEC-101,0.0172375
CWE-20,CAPEC-108,0.0172375
CWE-20,CAPEC-106,0.0172375
CWE-20,CAPEC-104,0.0172375
CWE-399,CAPEC-13,0.0168612
CWE-399,CAPEC-79,0.0168612
CWE-399,CAPEC-22,0.0168612
CWE-399,CAPEC-78,0.0155642
CWE-399,CAPEC-230,0.0155642
CWE-399,CAPEC-67,0.0155642
CWE-399,CAPEC-199,0.0155642
CWE-399,CAPEC-182,0.0155642
CWE-399,CAPEC-72,0.0155642
CWE-399,CAPEC-18,0.0155642
CWE-399,CAPEC-73,0.0155642
CWE-399,CAPEC-171,0.0155642
CWE-399,CAPEC-231,0.0155642
CWE-399,CAPEC-139,0.0155642
CWE-399,CAPEC-7,0.0155642
CWE-399,CAPEC-80,0.0155642
CWE-399,CAPEC-81,0.0155642
CWE-399,CAPEC-136,0.0155642
CWE-399,CAPEC-83,0.0155642
CWE-399,CAPEC-135,0.0155642
CWE-399,CAPEC-71,0.0155642
CWE-399,CAPEC-3,0.0155642
CWE-399,CAPEC-63,0.0155642
CWE-399,CAPEC-53,0.0155642
CWE-399,CAPEC-52,0.0155642
CWE-399,CAPEC-484,0.0155642
CWE-399,CAPEC-473,0.0155642
CWE-399,CAPEC-43,0.0155642
CWE-399,CAPEC-32,0.0155642
CWE-399,CAPEC-31,0.0155642
CWE-399,CAPEC-64,0.0155642
CWE-399,CAPEC-28,0.0155642
CWE-399,CAPEC-267,0.0155642
CWE-399,CAPEC-265,0.0155642
CWE-399,CAPEC-264,0.0155642
CWE-399,CAPEC-250,0.0155642
CWE-399,CAPEC-244,0.0155642
CWE-399,CAPEC-66,0.0155642
CWE-399,CAPEC-109,0.0155642
CWE-399,CAPEC-86,0.0155642
CWE-399,CAPEC-85,0.0155642
CWE-399,CAPEC-110,0.0155642
CWE-399,CAPEC-88,0.0155642
CWE-399,CAPEC-108,0.0155642
CWE-399,CAPEC-106,0.0155642
CWE-399,CAPEC-104,0.0155642
CWE-399,CAPEC-101,0.0155642
CWE-399,CAPEC-91,0.0155642
CWE-399,CAPEC-99,0.0155642
CWE-264,CAPEC-63,0.0145396
CWE-264,CAPEC-106,0.0145396
CWE-264,CAPEC-244,0.0145396
CWE-264,CAPEC-199,0.0145396
CWE-264,CAPEC-18,0.0145396
CWE-264,CAPEC-108,0.0145396
CWE-264,CAPEC-85,0.0145396
CWE-264,CAPEC-86,0.0145396
CWE-264,CAPEC-88,0.0145396
CWE-264,CAPEC-32,0.0145396
CWE-264,CAPEC-91,0.0145396
CWE-264,CAPEC-43,0.0145396
CWE-264,CAPEC-78,0.0129241
CWE-264,CAPEC-8,0.0129241
CWE-264,CAPEC-64,0.0129241
CWE-264,CAPEC-135,0.0129241
CWE-264,CAPEC-110,0.0129241
CWE-264,CAPEC-109,0.0129241
CWE-264,CAPEC-104,0.0129241
CWE-264,CAPEC-101,0.0129241
CWE-264,CAPEC-10,0.0129241
CWE-264,CAPEC-80,0.0129241
CWE-264,CAPEC-81,0.0129241
CWE-264,CAPEC-83,0.0129241
CWE-264,CAPEC-9,0.0129241
CWE-264,CAPEC-99,0.0129241
CWE-264,CAPEC-139,0.0129241
CWE-264,CAPEC-66,0.0129241
CWE-264,CAPEC-53,0.0129241
CWE-264,CAPEC-52,0.0129241
CWE-264,CAPEC-484,0.0129241
CWE-264,CAPEC-473,0.0129241
CWE-264,CAPEC-67,0.0129241
CWE-264,CAPEC-47,0.0129241
CWE-264,CAPEC-46,0.0129241
CWE-264,CAPEC-45,0.0129241
CWE-264,CAPEC-42,0.0129241
CWE-264,CAPEC-7,0.0129241
CWE-264,CAPEC-31,0.0129241
CWE-264,CAPEC-3,0.0129241
CWE-264,CAPEC-71,0.0129241
CWE-264,CAPEC-267,0.0129241
CWE-264,CAPEC-136,0.0129241
CWE-264,CAPEC-14,0.0129241
CWE-264,CAPEC-171,0.0129241
CWE-264,CAPEC-182,0.0129241
CWE-264,CAPEC-73,0.0129241
CWE-264,CAPEC-230,0.0129241
CWE-264,CAPEC-231,0.0129241
CWE-264,CAPEC-24,0.0129241
CWE-264,CAPEC-250,0.0129241
CWE-264,CAPEC-72,0.0129241
CWE-264,CAPEC-264,0.0129241
CWE-264,CAPEC-265,0.0129241
CWE-264,CAPEC-28,0.0129241
CWE-284,CAPEC-169,0.00934579
CWE-284,CAPEC-13,0.00934579
CWE-284,CAPEC-22,0.00934579
CWE-284,CAPEC-472,0.00934579
CWE-284,CAPEC-59,0.00934579
CWE-284,CAPEC-60,0.00934579
CWE-284,CAPEC-79,0.00934579
CWE-399,CAPEC-44,0.00907912
CWE-399,CAPEC-100,0.00907912
CWE-310,CAPEC-57,0.00900901
CWE-310,CAPEC-29,0.00900901
CWE-310,CAPEC-26,0.00900901
CWE-310,CAPEC-94,0.00900901
CWE-310,CAPEC-114,0.00900901
CWE-264,CAPEC-35,0.00807754
CWE-264,CAPEC-26,0.00484653
CWE-264,CAPEC-29,0.00484653
CWE-264,CAPEC-77,0.00484653
CWE-264,CAPEC-114,0.00323102
CWE-264,CAPEC-94,0.00323102
CWE-264,CAPEC-76,0.00323102
CWE-264,CAPEC-57,0.00323102
CWE-264,CAPEC-17,0.00323102
CWE-264,CAPEC-132,0.00323102
CWE-94,CAPEC-244,0.00270833
CWE-94,CAPEC-85,0.00270833
CWE-94,CAPEC-86,0.00270833
CWE-94,CAPEC-91,0.00270833
CWE-94,CAPEC-199,0.00270833
CWE-94,CAPEC-18,0.00270833
CWE-94,CAPEC-106,0.00270833
CWE-94,CAPEC-63,0.00270833
CWE-94,CAPEC-32,0.00270833
CWE-94,CAPEC-109,0.00229167
CWE-94,CAPEC-230,0.00229167
CWE-94,CAPEC-22,0.00229167
CWE-94,CAPEC-182,0.00229167
CWE-94,CAPEC-171,0.00229167
CWE-94,CAPEC-14,0.00229167
CWE-94,CAPEC-139,0.00229167
CWE-94,CAPEC-136,0.00229167
CWE-94,CAPEC-135,0.00229167
CWE-94,CAPEC-13,0.00229167
CWE-94,CAPEC-110,0.00229167
CWE-94,CAPEC-24,0.00229167
CWE-94,CAPEC-108,0.00229167
CWE-94,CAPEC-8,0.00229167
CWE-94,CAPEC-80,0.00229167
CWE-94,CAPEC-81,0.00229167
CWE-94,CAPEC-83,0.00229167
CWE-94,CAPEC-104,0.00229167
CWE-94,CAPEC-88,0.00229167
CWE-94,CAPEC-9,0.00229167
CWE-94,CAPEC-101,0.00229167
CWE-94,CAPEC-10,0.00229167
CWE-94,CAPEC-99,0.00229167
CWE-94,CAPEC-47,0.00229167
CWE-94,CAPEC-78,0.00229167
CWE-94,CAPEC-73,0.00229167
CWE-94,CAPEC-72,0.00229167
CWE-94,CAPEC-71,0.00229167
CWE-94,CAPEC-7,0.00229167
CWE-94,CAPEC-67,0.00229167
CWE-94,CAPEC-66,0.00229167
CWE-94,CAPEC-64,0.00229167
CWE-94,CAPEC-53,0.00229167
CWE-94,CAPEC-52,0.00229167
CWE-94,CAPEC-484,0.00229167
CWE-94,CAPEC-473,0.00229167
CWE-94,CAPEC-231,0.00229167
CWE-94,CAPEC-46,0.00229167
CWE-94,CAPEC-45,0.00229167
CWE-94,CAPEC-43,0.00229167
CWE-94,CAPEC-42,0.00229167
CWE-94,CAPEC-31,0.00229167
CWE-94,CAPEC-3,0.00229167
CWE-94,CAPEC-28,0.00229167
CWE-94,CAPEC-267,0.00229167
CWE-94,CAPEC-265,0.00229167
CWE-94,CAPEC-264,0.00229167
CWE-94,CAPEC-250,0.00229167
CWE-94,CAPEC-79,0.00229167
CWE-78,CAPEC-22,0.00203874
CWE-59,CAPEC-26,0.00171625
CWE-59,CAPEC-29,0.00171625
CWE-264,CAPEC-15,0.00161551
CWE-264,CAPEC-247,0.00161551
CWE-264,CAPEC-6,0.00161551
CWE-264,CAPEC-19,0.00161551
CWE-264,CAPEC-198,0.00161551
CWE-264,CAPEC-209,0.00161551
CWE-264,CAPEC-246,0.00161551
CWE-264,CAPEC-245,0.00161551
CWE-264,CAPEC-243,0.00161551
CWE-264,CAPEC-232,0.00161551
CWE-362,CAPEC-59,0.00140252
CWE-362,CAPEC-22,0.00140252
CWE-362,CAPEC-79,0.00140252
CWE-362,CAPEC-60,0.00140252
CWE-362,CAPEC-169,0.00140252
CWE-362,CAPEC-472,0.00140252
CWE-362,CAPEC-13,0.00140252
CWE-399,CAPEC-60,0.00129702
CWE-399,CAPEC-169,0.00129702
CWE-399,CAPEC-59,0.00129702
CWE-399,CAPEC-472,0.00129702
CWE-78,CAPEC-57,0.00101937
CWE-78,CAPEC-59,0.00101937
CWE-78,CAPEC-472,0.00101937
CWE-78,CAPEC-13,0.00101937
CWE-78,CAPEC-114,0.00101937
CWE-78,CAPEC-169,0.00101937
CWE-78,CAPEC-60,0.00101937
CWE-78,CAPEC-94,0.00101937
CWE-78,CAPEC-79,0.00101937
CWE-22,CAPEC-22,0.000604778
CWE-59,CAPEC-473,0.000572082
CWE-59,CAPEC-136,0.000572082
CWE-59,CAPEC-42,0.000572082
CWE-59,CAPEC-86,0.000572082
CWE-59,CAPEC-484,0.000572082
CWE-59,CAPEC-32,0.000572082
CWE-59,CAPEC-88,0.000572082
CWE-59,CAPEC-9,0.000572082
CWE-59,CAPEC-91,0.000572082
CWE-59,CAPEC-52,0.000572082
CWE-59,CAPEC-13,0.000572082
CWE-59,CAPEC-31,0.000572082
CWE-59,CAPEC-99,0.000572082
CWE-59,CAPEC-3,0.000572082
CWE-59,CAPEC-14,0.000572082
CWE-59,CAPEC-135,0.000572082
CWE-59,CAPEC-139,0.000572082
CWE-59,CAPEC-7,0.000572082
CWE-59,CAPEC-267,0.000572082
CWE-59,CAPEC-265,0.000572082
CWE-59,CAPEC-264,0.000572082
CWE-59,CAPEC-250,0.000572082
CWE-59,CAPEC-53,0.000572082
CWE-59,CAPEC-28,0.000572082
CWE-59,CAPEC-244,0.000572082
CWE-59,CAPEC-63,0.000572082
CWE-59,CAPEC-24,0.000572082
CWE-59,CAPEC-64,0.000572082
CWE-59,CAPEC-66,0.000572082
CWE-59,CAPEC-67,0.000572082
CWE-59,CAPEC-231,0.000572082
CWE-59,CAPEC-230,0.000572082
CWE-59,CAPEC-171,0.000572082
CWE-59,CAPEC-22,0.000572082
CWE-59,CAPEC-71,0.000572082
CWE-59,CAPEC-72,0.000572082
CWE-59,CAPEC-73,0.000572082
CWE-59,CAPEC-78,0.000572082
CWE-59,CAPEC-79,0.000572082
CWE-59,CAPEC-8,0.000572082
CWE-59,CAPEC-80,0.000572082
CWE-59,CAPEC-199,0.000572082
CWE-59,CAPEC-81,0.000572082
CWE-59,CAPEC-83,0.000572082
CWE-59,CAPEC-182,0.000572082
CWE-59,CAPEC-85,0.000572082
CWE-59,CAPEC-18,0.000572082
CWE-59,CAPEC-104,0.000572082
CWE-59,CAPEC-101,0.000572082
CWE-59,CAPEC-106,0.000572082
CWE-59,CAPEC-47,0.000572082
CWE-59,CAPEC-46,0.000572082
CWE-59,CAPEC-109,0.000572082
CWE-59,CAPEC-108,0.000572082
CWE-59,CAPEC-10,0.000572082
CWE-59,CAPEC-45,0.000572082
CWE-59,CAPEC-110,0.000572082
CWE-59,CAPEC-43,0.000572082
CWE-22,CAPEC-13,0.000529181
CWE-94,CAPEC-198,0.000416667
CWE-94,CAPEC-247,0.000416667
CWE-94,CAPEC-246,0.000416667
CWE-94,CAPEC-245,0.000416667
CWE-94,CAPEC-243,0.000416667
CWE-94,CAPEC-232,0.000416667
CWE-94,CAPEC-19,0.000416667
CWE-94,CAPEC-209,0.000416667
CWE-22,CAPEC-72,0.000377986
CWE-22,CAPEC-230,0.000377986
CWE-22,CAPEC-73,0.000377986
CWE-22,CAPEC-231,0.000377986
CWE-22,CAPEC-71,0.000377986
CWE-22,CAPEC-24,0.000377986
CWE-22,CAPEC-14,0.000377986
CWE-22,CAPEC-110,0.000377986
CWE-22,CAPEC-199,0.000377986
CWE-22,CAPEC-8,0.000377986
CWE-22,CAPEC-80,0.000377986
CWE-22,CAPEC-81,0.000377986
CWE-22,CAPEC-91,0.000377986
CWE-22,CAPEC-135,0.000377986
CWE-22,CAPEC-182,0.000377986
CWE-22,CAPEC-136,0.000377986
CWE-22,CAPEC-18,0.000377986
CWE-22,CAPEC-83,0.000377986
CWE-22,CAPEC-171,0.000377986
CWE-22,CAPEC-9,0.000377986
CWE-22,CAPEC-85,0.000377986
CWE-22,CAPEC-86,0.000377986
CWE-22,CAPEC-88,0.000377986
CWE-22,CAPEC-244,0.000377986
CWE-22,CAPEC-10,0.000377986
CWE-22,CAPEC-473,0.000377986
CWE-22,CAPEC-484,0.000377986
CWE-22,CAPEC-47,0.000377986
CWE-22,CAPEC-46,0.000377986
CWE-22,CAPEC-45,0.000377986
CWE-22,CAPEC-52,0.000377986
CWE-22,CAPEC-43,0.000377986
CWE-22,CAPEC-42,0.000377986
CWE-22,CAPEC-101,0.000377986
CWE-22,CAPEC-104,0.000377986
CWE-22,CAPEC-106,0.000377986
CWE-22,CAPEC-108,0.000377986
CWE-22,CAPEC-53,0.000377986
CWE-22,CAPEC-109,0.000377986
CWE-22,CAPEC-32,0.000377986
CWE-22,CAPEC-31,0.000377986
CWE-22,CAPEC-3,0.000377986
CWE-22,CAPEC-99,0.000377986
CWE-22,CAPEC-28,0.000377986
CWE-22,CAPEC-267,0.000377986
CWE-22,CAPEC-265,0.000377986
CWE-22,CAPEC-264,0.000377986
CWE-22,CAPEC-250,0.000377986
CWE-22,CAPEC-63,0.000377986
CWE-22,CAPEC-66,0.000377986
CWE-22,CAPEC-67,0.000377986
CWE-22,CAPEC-7,0.000377986
CWE-119,CAPEC-13,0.000286545
CWE-119,CAPEC-22,0.000286545
CWE-119,CAPEC-79,0.000286545
CWE-287,CAPEC-472,0.000255754
CWE-287,CAPEC-59,0.000255754
CWE-287,CAPEC-60,0.000255754
CWE-287,CAPEC-13,0.000255754
CWE-287,CAPEC-169,0.000255754
CWE-287,CAPEC-79,0.000255754
CWE-22,CAPEC-77,0.000226792
CWE-22,CAPEC-35,0.000226792
CWE-94,CAPEC-29,0.000208333
CWE-94,CAPEC-26,0.000208333
CWE-119,CAPEC-91,0.000204675
CWE-119,CAPEC-106,0.000204675
CWE-119,CAPEC-86,0.000204675
CWE-119,CAPEC-85,0.000204675
CWE-119,CAPEC-32,0.000204675
CWE-119,CAPEC-63,0.000204675
CWE-119,CAPEC-244,0.000204675
CWE-119,CAPEC-199,0.000204675
CWE-119,CAPEC-18,0.000204675
CWE-119,CAPEC-484,0.00019103
CWE-119,CAPEC-66,0.00019103
CWE-119,CAPEC-52,0.00019103
CWE-119,CAPEC-53,0.00019103
CWE-119,CAPEC-64,0.00019103
CWE-119,CAPEC-101,0.00019103
CWE-119,CAPEC-67,0.00019103
CWE-119,CAPEC-7,0.00019103
CWE-119,CAPEC-71,0.00019103
CWE-119,CAPEC-72,0.00019103
CWE-119,CAPEC-73,0.00019103
CWE-119,CAPEC-78,0.00019103
CWE-119,CAPEC-80,0.00019103
CWE-119,CAPEC-81,0.00019103
CWE-119,CAPEC-99,0.00019103
CWE-119,CAPEC-83,0.00019103
CWE-119,CAPEC-88,0.00019103
CWE-119,CAPEC-109,0.00019103
CWE-119,CAPEC-104,0.00019103
CWE-119,CAPEC-136,0.00019103
CWE-119,CAPEC-267,0.00019103
CWE-119,CAPEC-265,0.00019103
CWE-119,CAPEC-473,0.00019103
CWE-119,CAPEC-171,0.00019103
CWE-119,CAPEC-108,0.00019103
CWE-119,CAPEC-28,0.00019103
CWE-119,CAPEC-135,0.00019103
CWE-119,CAPEC-230,0.00019103
CWE-119,CAPEC-231,0.00019103
CWE-119,CAPEC-264,0.00019103
CWE-119,CAPEC-110,0.00019103
CWE-119,CAPEC-250,0.00019103
CWE-119,CAPEC-43,0.00019103
CWE-119,CAPEC-139,0.00019103
CWE-119,CAPEC-3,0.00019103
CWE-119,CAPEC-31,0.00019103
CWE-119,CAPEC-182,0.00019103
CWE-22,CAPEC-472,0.000151194
CWE-22,CAPEC-59,0.000151194
CWE-22,CAPEC-60,0.000151194
CWE-22,CAPEC-169,0.000151194
CWE-119,CAPEC-169,9.55149e-05
CWE-119,CAPEC-472,9.55149e-05
CWE-119,CAPEC-59,9.55149e-05
CWE-119,CAPEC-60,9.55149e-05
CWE-22,CAPEC-57,7.55972e-05
CWE-22,CAPEC-114,7.55972e-05
CWE-22,CAPEC-94,7.55972e-05
CWE-200,CAPEC-243,5.75175e-05
CWE-200,CAPEC-232,5.75175e-05
CWE-200,CAPEC-199,5.75175e-05
CWE-200,CAPEC-85,5.75175e-05
CWE-200,CAPEC-209,5.75175e-05
CWE-200,CAPEC-244,5.75175e-05
CWE-200,CAPEC-245,5.75175e-05
CWE-200,CAPEC-86,5.75175e-05
CWE-200,CAPEC-246,5.75175e-05
CWE-200,CAPEC-198,5.75175e-05
CWE-200,CAPEC-247,5.75175e-05
CWE-200,CAPEC-26,5.75175e-05
CWE-200,CAPEC-63,5.75175e-05
CWE-200,CAPEC-29,5.75175e-05
CWE-200,CAPEC-19,5.75175e-05
CWE-200,CAPEC-91,5.75175e-05
CWE-200,CAPEC-32,5.75175e-05
CWE-200,CAPEC-18,5.75175e-05
CWE-200,CAPEC-106,5.75175e-05
CWE-119,CAPEC-26,5.45799e-05
CWE-119,CAPEC-29,5.45799e-05
CWE-89,CAPEC-15,4.03177e-05
CWE-89,CAPEC-79,4.03177e-05
CWE-89,CAPEC-169,4.03177e-05
CWE-89,CAPEC-13,4.03177e-05
CWE-89,CAPEC-22,4.03177e-05
CWE-89,CAPEC-43,4.03177e-05
CWE-89,CAPEC-472,4.03177e-05
CWE-89,CAPEC-6,4.03177e-05
CWE-89,CAPEC-60,4.03177e-05
CWE-89,CAPEC-59,4.03177e-05
CWE-89,CAPEC-88,4.03177e-05
CWE-20,CAPEC-100,3.29229e-05
CWE-20,CAPEC-44,3.29229e-05
CWE-20,CAPEC-60,2.82196e-05
CWE-20,CAPEC-169,2.82196e-05
CWE-20,CAPEC-59,2.82196e-05
CWE-20,CAPEC-472,2.82196e-05
CWE-119,CAPEC-77,2.729e-05
CWE-119,CAPEC-35,2.729e-05
